trainer,pkmn_id,map,nearest_route,pokemon,moves,game_stage,notes,pkmn_level
CeruleanCity_Jr_Trainer_2,CeruleanCity_Jr_Trainer_2_Psyduck_2,CeruleanCity,Route25,Psyduck,Confusion,Badge_2,,15
Route25_Hiker_1,Route25_Hiker_1_Machop_1,Route25,Route25,Machop,Low Kick,Badge_2,,16
Route25_Hiker_1,Route25_Hiker_1_Machop_1,Route25,Route25,Machop,Leer,Badge_2,,16
Route25_Hiker_1,Route25_Hiker_1_Machop_1,Route25,Route25,Machop,Focus Energy,Badge_2,,16
Route25_Hiker_1,Route25_Hiker_1_Geodude_2,Route25,Route25,Geodude,Tackle,Badge_2,,16
Route25_Hiker_1,Route25_Hiker_1_Geodude_2,Route25,Route25,Geodude,Defense Curl,Badge_2,,16
Route25_Hiker_1,Route25_Hiker_1_Geodude_2,Route25,Route25,Geodude,Rock Throw,Badge_2,,16
Route25_Youngster_1,Route25_Youngster_1_Rattata_1,Route25,Route25,Rattata,Tail Whip,Badge_2,,16
Route25_Youngster_1,Route25_Youngster_1_Rattata_1,Route25,Route25,Rattata,Quick Attack,Badge_2,,16
Route25_Youngster_1,Route25_Youngster_1_Rattata_1,Route25,Route25,Rattata,Bite,Badge_2,,16
Route25_Youngster_1,Route25_Youngster_1_Rattata_1,Route25,Route25,Rattata,Hyper Fang,Badge_2,,16
Route25_Youngster_1,Route25_Youngster_1_Spearow_2,Route25,Route25,Spearow,Growl,Badge_2,,16
Route25_Youngster_1,Route25_Youngster_1_Spearow_2,Route25,Route25,Spearow,Leer,Badge_2,,16
Route25_Youngster_1,Route25_Youngster_1_Spearow_2,Route25,Route25,Spearow,Fury Attack,Badge_2,,16
Route25_Youngster_1,Route25_Youngster_1_Spearow_2,Route25,Route25,Spearow,Focus Energy,Badge_2,,16
Route25_Youngster_2,Route25_Youngster_2_Slowpoke_1,Route25,Route25,Slowpoke,Tackle,Badge_2,,17
Route25_Youngster_2,Route25_Youngster_2_Slowpoke_1,Route25,Route25,Slowpoke,Growl,Badge_2,,17
Route25_Youngster_2,Route25_Youngster_2_Slowpoke_1,Route25,Route25,Slowpoke,Water Gun,Badge_2,,17
Route25_Youngster_2,Route25_Youngster_2_Slowpoke_1,Route25,Route25,Slowpoke,Confusion,Badge_2,,17
Route25_Hiker_3,Route25_Hiker_3_Geodude_1,Route25,Route25,Geodude,Tackle,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Geodude_1,Route25,Route25,Geodude,Defense Curl,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Geodude_1,Route25,Route25,Geodude,Rock Throw,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Zubat_2,Route25,Route25,Zubat,Leech Life,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Zubat_2,Route25,Route25,Zubat,Supersonic,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Zubat_2,Route25,Route25,Zubat,Gust,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Zubat_2,Route25,Route25,Zubat,Bite,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Machop_3,Route25,Route25,Machop,Low Kick,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Machop_3,Route25,Route25,Machop,Leer,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Machop_3,Route25,Route25,Machop,Focus Energy,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Geodude_2,Route25,Route25,Geodude,Tackle,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Geodude_2,Route25,Route25,Geodude,Defense Curl,Badge_2,,15
Route25_Hiker_3,Route25_Hiker_3_Geodude_2,Route25,Route25,Geodude,Rock Throw,Badge_2,,15
Route25_Jr_Trainer_1,Route25_Jr_Trainer_1_Jigglypuff_1,Route25,Route25,Jigglypuff,Sing,Badge_2,,15
Route25_Jr_Trainer_1,Route25_Jr_Trainer_1_Jigglypuff_1,Route25,Route25,Jigglypuff,Pound,Badge_2,,15
Route25_Jr_Trainer_1,Route25_Jr_Trainer_1_Jigglypuff_1,Route25,Route25,Jigglypuff,Defense Curl,Badge_2,,15
Route25_Jr_Trainer_1,Route25_Jr_Trainer_1_Jigglypuff_1,Route25,Route25,Jigglypuff,Disable,Badge_2,,15
Route25_Jr_Trainer_1,Route25_Jr_Trainer_1_Psyduck_2,Route25,Route25,Psyduck,Scratch,Badge_2,,15
Route25_Jr_Trainer_1,Route25_Jr_Trainer_1_Psyduck_2,Route25,Route25,Psyduck,Disable,Badge_2,,15
Route25_Jr_Trainer_1,Route25_Jr_Trainer_1_Psyduck_2,Route25,Route25,Psyduck,Confusion,Badge_2,,15
Route25_Youngster_3,Route25_Youngster_3_Ekans_1,Route25,Route25,Ekans,Leer,Badge_2,,16
Route25_Youngster_3,Route25_Youngster_3_Ekans_1,Route25,Route25,Ekans,Poison Sting,Badge_2,,16
Route25_Youngster_3,Route25_Youngster_3_Ekans_1,Route25,Route25,Ekans,Bite,Badge_2,,16
Route25_Youngster_3,Route25_Youngster_3_Ekans_1,Route25,Route25,Ekans,Acid,Badge_2,,16
Route25_Youngster_3,Route25_Youngster_3_Sandshrew_2,Route25,Route25,Sandshrew,Poison Sting,Badge_2,,16
Route25_Youngster_3,Route25_Youngster_3_Sandshrew_2,Route25,Route25,Sandshrew,Fury Swipes,Badge_2,,16
Route25_Youngster_3,Route25_Youngster_3_Sandshrew_2,Route25,Route25,Sandshrew,Sand Attack,Badge_2,,16
Route25_Youngster_3,Route25_Youngster_3_Sandshrew_2,Route25,Route25,Sandshrew,Dig,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Oddish_1,Route25,Route25,Oddish,Poisonpowder,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Oddish_1,Route25,Route25,Oddish,Leech Seed,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Oddish_1,Route25,Route25,Oddish,Absorb,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Oddish_1,Route25,Route25,Oddish,Stun Spore,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Pidgey_2,Route25,Route25,Pidgey,Gust,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Pidgey_2,Route25,Route25,Pidgey,Sand Attack,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Pidgey_2,Route25,Route25,Pidgey,Quick Attack,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Oddish_2,Route25,Route25,Oddish,Poisonpowder,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Oddish_2,Route25,Route25,Oddish,Leech Seed,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Oddish_2,Route25,Route25,Oddish,Absorb,Badge_2,,16
Route25_Lass_2,Route25_Lass_2_Oddish_2,Route25,Route25,Oddish,Stun Spore,Badge_2,,16
Route6_Bug_Catcher_1,Route6_Bug_Catcher_1_Butterfree_1,Route6,Route6,Butterfree,Poisonpowder,Badge_3,,18
Route6_Bug_Catcher_1,Route6_Bug_Catcher_1_Butterfree_1,Route6,Route6,Butterfree,Stun Spore,Badge_3,,18
Route6_Bug_Catcher_1,Route6_Bug_Catcher_1_Butterfree_1,Route6,Route6,Butterfree,Sleep Powder,Badge_3,,18
Route6_Bug_Catcher_1,Route6_Bug_Catcher_1_Butterfree_1,Route6,Route6,Butterfree,Supersonic,Badge_3,,18
Route6_Bug_Catcher_1,Route6_Bug_Catcher_1_Beedrill_2,Route6,Route6,Beedrill,Pin Missile,Badge_3,,18
Route6_Bug_Catcher_1,Route6_Bug_Catcher_1_Beedrill_2,Route6,Route6,Beedrill,Rage,Badge_3,,18
Route6_Bug_Catcher_1,Route6_Bug_Catcher_1_Beedrill_2,Route6,Route6,Beedrill,Focus Energy,Badge_3,,18
Route6_Bug_Catcher_1,Route6_Bug_Catcher_1_Beedrill_2,Route6,Route6,Beedrill,Fury Attack,Badge_3,,18
Route6_Jr_Trainer_1,Route6_Jr_Trainer_1_Horsea_1,Route6,Route6,Horsea,Bubble,Badge_3,,16
Route6_Jr_Trainer_1,Route6_Jr_Trainer_1_Horsea_1,Route6,Route6,Horsea,Water Gun,Badge_3,,16
Route6_Jr_Trainer_1,Route6_Jr_Trainer_1_Horsea_1,Route6,Route6,Horsea,Smokescreen,Badge_3,,16
Route6_Jr_Trainer_1,Route6_Jr_Trainer_1_Bellsprout_2,Route6,Route6,Bellsprout,Growth,Badge_3,,16
Route6_Jr_Trainer_1,Route6_Jr_Trainer_1_Bellsprout_2,Route6,Route6,Bellsprout,Vine Whip,Badge_3,,16
Route6_Jr_Trainer_1,Route6_Jr_Trainer_1_Bellsprout_2,Route6,Route6,Bellsprout,Poisonpowder,Badge_3,,16
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Seel_1,Route6,Route6,Seel,Headbutt,Badge_3,,19
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Seel_1,Route6,Route6,Seel,Growl,Badge_3,,19
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Seel_1,Route6,Route6,Seel,Water Gun,Badge_3,,19
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Seel_1,Route6,Route6,Seel,Aurora Beam,Badge_3,,19
Route6_Bug_Catcher_2,Route6_Bug_Catcher_2_Venonat_1,Route6,Route6,Venonat,Disable,Badge_3,,18
Route6_Bug_Catcher_2,Route6_Bug_Catcher_2_Venonat_1,Route6,Route6,Venonat,Supersonic,Badge_3,,18
Route6_Bug_Catcher_2,Route6_Bug_Catcher_2_Venonat_1,Route6,Route6,Venonat,Leech Life,Badge_3,,18
Route6_Bug_Catcher_2,Route6_Bug_Catcher_2_Venonat_1,Route6,Route6,Venonat,Confusion,Badge_3,,18
Route6_Bug_Catcher_2,Route6_Bug_Catcher_2_Scyther_2,Route6,Route6,Scyther,Quick Attack,Badge_3,,18
Route6_Bug_Catcher_2,Route6_Bug_Catcher_2_Scyther_2,Route6,Route6,Scyther,Leer,Badge_3,,18
Route6_Bug_Catcher_2,Route6_Bug_Catcher_2_Scyther_2,Route6,Route6,Scyther,Focus Energy,Badge_3,,18
Route6_Bug_Catcher_2,Route6_Bug_Catcher_2_Scyther_2,Route6,Route6,Scyther,Cut,Badge_3,,18
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Pidgey_1,Route6,Route6,Pidgey,Gust,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Pidgey_1,Route6,Route6,Pidgey,Sand Attack,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Pidgey_1,Route6,Route6,Pidgey,Quick Attack,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Spearow_2,Route6,Route6,Spearow,Growl,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Spearow_2,Route6,Route6,Spearow,Leer,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Spearow_2,Route6,Route6,Spearow,Fury Attack,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Spearow_2,Route6,Route6,Spearow,Focus Energy,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Pidgey_2,Route6,Route6,Pidgey,Gust,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Pidgey_2,Route6,Route6,Pidgey,Sand Attack,Badge_3,,16
Route6_Jr_Trainer_3,Route6_Jr_Trainer_3_Pidgey_2,Route6,Route6,Pidgey,Quick Attack,Badge_3,,16
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Mankey_1,Route6,Route6,Mankey,Scratch,Badge_3,,17
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Mankey_1,Route6,Route6,Mankey,Leer,Badge_3,,17
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Mankey_1,Route6,Route6,Mankey,Low Kick,Badge_3,,17
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Mankey_1,Route6,Route6,Mankey,Fury Swipes,Badge_3,,17
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Raticate_2,Route6,Route6,Raticate,Tail Whip,Badge_3,,17
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Raticate_2,Route6,Route6,Raticate,Quick Attack,Badge_3,,17
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Raticate_2,Route6,Route6,Raticate,Bite,Badge_3,,17
Route6_Jr_Trainer_2,Route6_Jr_Trainer_2_Raticate_2,Route6,Route6,Raticate,Hyper Fang,Badge_3,,17
SSAnne1F_Gentlemen_1,SSAnne1F_Gentlemen_1_Magnemite_1,SSAnne1F,Route6,Magnemite,Tackle,Badge_3,,18
SSAnne1F_Gentlemen_1,SSAnne1F_Gentlemen_1_Magnemite_1,SSAnne1F,Route6,Magnemite,Thundershock,Badge_3,,18
SSAnne1F_Gentlemen_1,SSAnne1F_Gentlemen_1_Magnemite_1,SSAnne1F,Route6,Magnemite,Supersonic,Badge_3,,18
SSAnne1F_Gentlemen_1,SSAnne1F_Gentlemen_1_Magnemite_1,SSAnne1F,Route6,Magnemite,Sonicboom,Badge_3,,18
SSAnne1F_Gentlemen_1,SSAnne1F_Gentlemen_1_Magnemite_2,SSAnne1F,Route6,Magnemite,Tackle,Badge_3,,18
SSAnne1F_Gentlemen_1,SSAnne1F_Gentlemen_1_Magnemite_2,SSAnne1F,Route6,Magnemite,Thundershock,Badge_3,,18
SSAnne1F_Gentlemen_1,SSAnne1F_Gentlemen_1_Magnemite_2,SSAnne1F,Route6,Magnemite,Supersonic,Badge_3,,18
SSAnne1F_Gentlemen_1,SSAnne1F_Gentlemen_1_Magnemite_2,SSAnne1F,Route6,Magnemite,Sonicboom,Badge_3,,18
SSAnne1F_Gentlemen_2,SSAnne1F_Gentlemen_2_Nidoran_m_1,SSAnne1F,Route6,Nidoran_m,Tackle,Badge_3,,19
SSAnne1F_Gentlemen_2,SSAnne1F_Gentlemen_2_Nidoran_m_1,SSAnne1F,Route6,Nidoran_m,Poison Sting,Badge_3,,19
SSAnne1F_Gentlemen_2,SSAnne1F_Gentlemen_2_Nidoran_m_1,SSAnne1F,Route6,Nidoran_m,Horn Attack,Badge_3,,19
SSAnne1F_Gentlemen_2,SSAnne1F_Gentlemen_2_Nidoran_m_1,SSAnne1F,Route6,Nidoran_m,Double Kick,Badge_3,,19
SSAnne1F_Gentlemen_2,SSAnne1F_Gentlemen_2_Nidoran_f_2,SSAnne1F,Route6,Nidoran_f,Tackle,Badge_3,,19
SSAnne1F_Gentlemen_2,SSAnne1F_Gentlemen_2_Nidoran_f_2,SSAnne1F,Route6,Nidoran_f,Poison Sting,Badge_3,,19
SSAnne1F_Gentlemen_2,SSAnne1F_Gentlemen_2_Nidoran_f_2,SSAnne1F,Route6,Nidoran_f,Bite,Badge_3,,19
SSAnne1F_Gentlemen_2,SSAnne1F_Gentlemen_2_Nidoran_f_2,SSAnne1F,Route6,Nidoran_f,Double Kick,Badge_3,,19
SSAnne1F_Lass_1,SSAnne1F_Lass_1_Pidgey_1,SSAnne1F,Route6,Pidgey,Gust,Badge_3,,18
SSAnne1F_Lass_1,SSAnne1F_Lass_1_Pidgey_1,SSAnne1F,Route6,Pidgey,Sand Attack,Badge_3,,18
SSAnne1F_Lass_1,SSAnne1F_Lass_1_Pidgey_1,SSAnne1F,Route6,Pidgey,Quick Attack,Badge_3,,18
SSAnne1F_Lass_1,SSAnne1F_Lass_1_Nidorina_2,SSAnne1F,Route6,Nidorina,Scratch,Badge_3,,18
SSAnne1F_Lass_1,SSAnne1F_Lass_1_Nidorina_2,SSAnne1F,Route6,Nidorina,Poison Sting,Badge_3,,18
SSAnne1F_Lass_1,SSAnne1F_Lass_1_Nidorina_2,SSAnne1F,Route6,Nidorina,Bite,Badge_3,,18
SSAnne1F_Lass_1,SSAnne1F_Lass_1_Nidorina_2,SSAnne1F,Route6,Nidorina,Double Kick,Badge_3,,18
SSAnne1F_Youngster_1,SSAnne1F_Youngster_1_Nidorino_1,SSAnne1F,Route6,Nidorino,Horn Attack,Badge_3,,21
SSAnne1F_Youngster_1,SSAnne1F_Youngster_1_Nidorino_1,SSAnne1F,Route6,Nidorino,Double Kick,Badge_3,,21
SSAnne1F_Youngster_1,SSAnne1F_Youngster_1_Nidorino_1,SSAnne1F,Route6,Nidorino,Poison Sting,Badge_3,,21
SSAnne1F_Youngster_1,SSAnne1F_Youngster_1_Nidorino_1,SSAnne1F,Route6,Nidorino,Bite,Badge_3,,21
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Horsea_1,SSAnneB1F,Route6,Horsea,Bubble,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Horsea_1,SSAnneB1F,Route6,Horsea,Water Gun,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Horsea_1,SSAnneB1F,Route6,Horsea,Smokescreen,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Horsea_1,SSAnneB1F,Route6,Horsea,Leer,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Magnemite_2,SSAnneB1F,Route6,Magnemite,Tackle,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Magnemite_2,SSAnneB1F,Route6,Magnemite,Thundershock,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Magnemite_2,SSAnneB1F,Route6,Magnemite,Supersonic,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Magnemite_2,SSAnneB1F,Route6,Magnemite,Sonicboom,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Tentacool_3,SSAnneB1F,Route6,Tentacool,Bubble,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Tentacool_3,SSAnneB1F,Route6,Tentacool,Supersonic,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Tentacool_3,SSAnneB1F,Route6,Tentacool,Water Gun,Badge_3,,18
SSAnneB1F_Sailor_1,SSAnneB1F_Sailor_1_Tentacool_3,SSAnneB1F,Route6,Tentacool,Acid,Badge_3,,18
SSAnneB1F_Sailor_2,SSAnneB1F_Sailor_2_Magnemite_1,SSAnneB1F,Route6,Magnemite,Thundershock,Badge_3,,21
SSAnneB1F_Sailor_2,SSAnneB1F_Sailor_2_Magnemite_1,SSAnneB1F,Route6,Magnemite,Supersonic,Badge_3,,21
SSAnneB1F_Sailor_2,SSAnneB1F_Sailor_2_Magnemite_1,SSAnneB1F,Route6,Magnemite,Sonicboom,Badge_3,,21
SSAnneB1F_Sailor_2,SSAnneB1F_Sailor_2_Magnemite_1,SSAnneB1F,Route6,Magnemite,Thunder Wave,Badge_3,,21
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Horsea_1,SSAnneB1F,Route6,Horsea,Bubble,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Horsea_1,SSAnneB1F,Route6,Horsea,Water Gun,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Horsea_1,SSAnneB1F,Route6,Horsea,Smokescreen,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Horsea_1,SSAnneB1F,Route6,Horsea,Leer,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Staryu_2,SSAnneB1F,Route6,Staryu,Tackle,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Staryu_2,SSAnneB1F,Route6,Staryu,Water Gun,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Staryu_2,SSAnneB1F,Route6,Staryu,Confusion,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Staryu_2,SSAnneB1F,Route6,Staryu,Swift,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Krabby_3,SSAnneB1F,Route6,Krabby,Bubble,Badge_3,,18
SSAnneB1F_Sailor_3,SSAnneB1F_Sailor_3_Krabby_3,SSAnneB1F,Route6,Krabby,Leer,Badge_3,,18
SSAnneB1F_Sailor_4,SSAnneB1F_Sailor_4_Krabby_1,SSAnneB1F,Route6,Krabby,Bubble,Badge_3,,19
SSAnneB1F_Sailor_4,SSAnneB1F_Sailor_4_Krabby_1,SSAnneB1F,Route6,Krabby,Leer,Badge_3,,19
SSAnneB1F_Sailor_4,SSAnneB1F_Sailor_4_Staryu_2,SSAnneB1F,Route6,Staryu,Tackle,Badge_3,,19
SSAnneB1F_Sailor_4,SSAnneB1F_Sailor_4_Staryu_2,SSAnneB1F,Route6,Staryu,Water Gun,Badge_3,,19
SSAnneB1F_Sailor_4,SSAnneB1F_Sailor_4_Staryu_2,SSAnneB1F,Route6,Staryu,Confusion,Badge_3,,19
SSAnneB1F_Sailor_4,SSAnneB1F_Sailor_4_Staryu_2,SSAnneB1F,Route6,Staryu,Swift,Badge_3,,19
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Tentacool_1,SSAnneB1F,Route6,Tentacool,Bubble,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Tentacool_1,SSAnneB1F,Route6,Tentacool,Supersonic,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Tentacool_1,SSAnneB1F,Route6,Tentacool,Water Gun,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Tentacool_1,SSAnneB1F,Route6,Tentacool,Acid,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Staryu_2,SSAnneB1F,Route6,Staryu,Tackle,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Staryu_2,SSAnneB1F,Route6,Staryu,Water Gun,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Staryu_2,SSAnneB1F,Route6,Staryu,Confusion,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Staryu_2,SSAnneB1F,Route6,Staryu,Swift,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Magnemite_3,SSAnneB1F,Route6,Magnemite,Tackle,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Magnemite_3,SSAnneB1F,Route6,Magnemite,Thundershock,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Magnemite_3,SSAnneB1F,Route6,Magnemite,Supersonic,Badge_3,,18
SSAnneB1F_Fisherman_1,SSAnneB1F_Fisherman_1_Magnemite_3,SSAnneB1F,Route6,Magnemite,Sonicboom,Badge_3,,18
SSAnneB1F_Sailor_5,SSAnneB1F_Sailor_5_Machop_1,SSAnneB1F,Route6,Machop,Low Kick,Badge_3,,20
SSAnneB1F_Sailor_5,SSAnneB1F_Sailor_5_Machop_1,SSAnneB1F,Route6,Machop,Leer,Badge_3,,20
SSAnneB1F_Sailor_5,SSAnneB1F_Sailor_5_Machop_1,SSAnneB1F,Route6,Machop,Focus Energy,Badge_3,,20
SSAnneB1F_Sailor_5,SSAnneB1F_Sailor_5_Machop_1,SSAnneB1F,Route6,Machop,Seismic Toss,Badge_3,,20
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Goldeen_1,SSAnneB1F,Route6,Goldeen,Supersonic,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Goldeen_1,SSAnneB1F,Route6,Goldeen,Water Gun,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Goldeen_1,SSAnneB1F,Route6,Goldeen,Horn Attack,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Goldeen_1,SSAnneB1F,Route6,Goldeen,Waterfall,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Tentacool_2,SSAnneB1F,Route6,Tentacool,Bubble,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Tentacool_2,SSAnneB1F,Route6,Tentacool,Supersonic,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Tentacool_2,SSAnneB1F,Route6,Tentacool,Water Gun,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Tentacool_2,SSAnneB1F,Route6,Tentacool,Acid,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Goldeen_2,SSAnneB1F,Route6,Goldeen,Supersonic,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Goldeen_2,SSAnneB1F,Route6,Goldeen,Water Gun,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Goldeen_2,SSAnneB1F,Route6,Goldeen,Horn Attack,Badge_3,,18
SSAnneB1F_Fisherman_2,SSAnneB1F_Fisherman_2_Goldeen_2,SSAnneB1F,Route6,Goldeen,Waterfall,Badge_3,,18
SSAnneB1F_Gentlemen_3,SSAnneB1F_Gentlemen_3_Ekans_1,SSAnneB1F,Route6,Ekans,Poison Sting,Badge_3,,22
SSAnneB1F_Gentlemen_3,SSAnneB1F_Gentlemen_3_Ekans_1,SSAnneB1F,Route6,Ekans,Bite,Badge_3,,22
SSAnneB1F_Gentlemen_3,SSAnneB1F_Gentlemen_3_Ekans_1,SSAnneB1F,Route6,Ekans,Acid,Badge_3,,22
SSAnneB1F_Gentlemen_3,SSAnneB1F_Gentlemen_3_Ekans_1,SSAnneB1F,Route6,Ekans,Substitute,Badge_3,,22
SSAnneB1F_Gentlemen_3,SSAnneB1F_Gentlemen_3_Shellder_2,SSAnneB1F,Route6,Shellder,Water Gun,Badge_3,,22
SSAnneB1F_Gentlemen_3,SSAnneB1F_Gentlemen_3_Shellder_2,SSAnneB1F,Route6,Shellder,Supersonic,Badge_3,,22
SSAnneB1F_Gentlemen_3,SSAnneB1F_Gentlemen_3_Shellder_2,SSAnneB1F,Route6,Shellder,Leer,Badge_3,,22
SSAnneB1F_Gentlemen_3,SSAnneB1F_Gentlemen_3_Shellder_2,SSAnneB1F,Route6,Shellder,Aurora Beam,Badge_3,,22
SSAnne2F_Gentlemen_4,SSAnne2F_Gentlemen_4_Magnemite_1,SSAnne2F,Route6,Magnemite,Tackle,Badge_3,,18
SSAnne2F_Gentlemen_4,SSAnne2F_Gentlemen_4_Magnemite_1,SSAnne2F,Route6,Magnemite,Thundershock,Badge_3,,18
SSAnne2F_Gentlemen_4,SSAnne2F_Gentlemen_4_Magnemite_1,SSAnne2F,Route6,Magnemite,Supersonic,Badge_3,,18
SSAnne2F_Gentlemen_4,SSAnne2F_Gentlemen_4_Magnemite_1,SSAnne2F,Route6,Magnemite,Sonicboom,Badge_3,,18
SSAnne2F_Gentlemen_4,SSAnne2F_Gentlemen_4_Ponyta_2,SSAnne2F,Route6,Ponyta,Ember,Badge_3,,18
SSAnne2F_Lass_2,SSAnne2F_Lass_2_Jigglypuff_1,SSAnne2F,Route6,Jigglypuff,Pound,Badge_3,,21
SSAnne2F_Lass_2,SSAnne2F_Lass_2_Jigglypuff_1,SSAnne2F,Route6,Jigglypuff,Defense Curl,Badge_3,,21
SSAnne2F_Lass_2,SSAnne2F_Lass_2_Jigglypuff_1,SSAnne2F,Route6,Jigglypuff,Disable,Badge_3,,21
